"IFRs","Cases","Result","Country"
"Salje_Japan","Levin3",0.00330896457176462,"France"
"Salje_Colombia","Levin3",0.00435121756154285,"France"
"Salje_Brazil","Levin3",0.00419615350372013,"France"
"Salje_USA","Levin3",0.00414574225423963,"France"
"Modi1_Germany","Levin3",0.00297975796493896,"France"
"Modi2_Germany","Levin3",0.00289894960676689,"France"
"Modi3_Germany","Levin3",0.00265607954026615,"France"
"Modi1_Spain","Levin3",0.00274256480752798,"France"
"Modi2_Spain","Levin3",0.00267972791667309,"France"
"Modi3_Spain","Levin3",0.00244160540518329,"France"
"Modi1_Italy","Levin3",0.00285235991200113,"France"
"Modi2_Italy","Levin3",0.0027930039898949,"France"
"Modi3_Italy","Levin3",0.00253828226644218,"France"
"Modi1_France","Levin3",0.00267813353202435,"France"
"Modi2_France","Levin3",0.00260955363589016,"France"
"Modi3_France","Levin3",0.00238707428517809,"France"
"Modi1_Sweden","Levin3",0.00306404113499449,"France"
"Modi2_Sweden","Levin3",0.00301098011503078,"France"
"Modi3_Sweden","Levin3",0.00272557491151615,"France"
"Modi1_China","Levin3",0.00420123653005839,"France"
"Modi2_China","Levin3",0.00411778141755452,"France"
"Modi3_China","Levin3",0.00373741439173557,"France"
"Modi1_Japan","Levin3",0.00235529838031263,"France"
"Modi2_Japan","Levin3",0.00228343238936169,"France"
"Modi3_Japan","Levin3",0.00209946684899819,"France"
"Modi1_Colombia","Levin3",0.00312180279439429,"France"
"Modi2_Colombia","Levin3",0.00302857698223203,"France"
"Modi3_Colombia","Levin3",0.00278421084162825,"France"
"Modi1_Brazil","Levin3",0.00313670399073598,"France"
"Modi2_Brazil","Levin3",0.00302227939324873,"France"
"Modi3_Brazil","Levin3",0.00280443006283688,"France"
"Modi1_USA","Levin3",0.00296507589156307,"France"
"Modi2_USA","Levin3",0.00287632396330572,"France"
"Modi3_USA","Levin3",0.00264745854298757,"France"
"Levin_Germany","Levin3",0.00492347468729394,"France"
"Levin_Spain","Levin3",0.00445440784722496,"France"
"Levin_Italy","Levin3",0.00457583813978446,"France"
"Levin_France","Levin3",0.0044186733550606,"France"
"Levin_Sweden","Levin3",0.00484301660211366,"France"
"Levin_China","Levin3",0.00662634139207357,"France"
"Levin_Japan","Levin3",0.00397561495072345,"France"
"Levin_Colombia","Levin3",0.00521328883382929,"France"
"Levin_Brazil","Levin3",0.0054277692311984,"France"
"Levin_USA","Levin3",0.00500075864443659,"France"
"Levin","PrItaly",0.0180102907444541,"France"
"Verity","PrItaly",0.0132004702702371,"France"
"Salje","PrItaly",0.0115804510303663,"France"
"Modi1","PrItaly",0.00866173764103361,"France"
"Modi2","PrItaly",0.00861115198708318,"France"
"Modi3","PrItaly",0.00769538496470205,"France"
"Levin_p25","PrItaly",0.0225128634305676,"France"
"Levin_m25","PrItaly",0.0135077180583405,"France"
"Verity_p25","PrItaly",0.0165005878377964,"France"
"Verity_m25","PrItaly",0.00990035270267781,"France"
"Salje_p25","PrItaly",0.0144755637879579,"France"
"Salje_m25","PrItaly",0.00868533827277473,"France"
"Verity_Germany","PrItaly",0.00984770539022026,"France"
"Verity_Spain","PrItaly",0.00914723430387647,"France"
"Verity_Italy","PrItaly",0.00946269029969282,"France"
"Verity_France","PrItaly",0.00895187963382455,"France"
"Verity_Sweden","PrItaly",0.0100556786267262,"France"
"Verity_China","PrItaly",0.0132004702702371,"France"
"Verity_Japan","PrItaly",0.00802808161249126,"France"
"Verity_Colombia","PrItaly",0.0102097243819065,"France"
"Verity_Brazil","PrItaly",0.010164769287908,"France"
"Verity_USA","PrItaly",0.00977815560896099,"France"
"Salje_Germany","PrItaly",0.0124638718980993,"France"
"Salje_Spain","PrItaly",0.0120411518511585,"France"
"Salje_Italy","PrItaly",0.0126159607435329,"France"
"Salje_France","PrItaly",0.0115804510303663,"France"
"Salje_Sweden","PrItaly",0.0137844551398155,"France"
"Salje_China","PrItaly",0.0174197672001293,"France"
"Salje_Japan","PrItaly",0.00998407201655841,"France"
"Salje_Colombia","PrItaly",0.012823180211681,"France"
"Salje_Brazil","PrItaly",0.0121123144441457,"France"
"Salje_USA","PrItaly",0.0122397063961696,"France"
"Modi1_Germany","PrItaly",0.0089246909077214,"France"
"Modi2_Germany","PrItaly",0.0088248181699963,"France"
"Modi3_Germany","PrItaly",0.00793143006224087,"France"
"Modi1_Spain","PrItaly",0.00832283243769164,"France"
"Modi2_Spain","PrItaly",0.00826144959565565,"France"
"Modi3_Spain","PrItaly",0.00739886516332677,"France"
"Modi1_Italy","PrItaly",0.00866173764103361,"France"
"Modi2_Italy","PrItaly",0.00861115198708318,"France"
"Modi3_Italy","PrItaly",0.00769538496470205,"France"
"Modi1_France","PrItaly",0.00809222004549526,"France"
"Modi2_France","PrItaly",0.0080186854530698,"France"
"Modi3_France","PrItaly",0.00720153852326484,"France"
"Modi1_Sweden","PrItaly",0.00929150445813022,"France"
"Modi2_Sweden","PrItaly",0.00926695005898882,"France"
"Modi3_Sweden","PrItaly",0.00824791631579058,"France"
"Modi1_China","PrItaly",0.012339667587326,"France"
"Modi2_China","PrItaly",0.0122710226429357,"France"
"Modi3_China","PrItaly",0.0109163725672235,"France"
"Modi1_Japan","PrItaly",0.00715591848057189,"France"
"Modi2_Japan","PrItaly",0.00705425932776525,"France"
"Modi3_Japan","PrItaly",0.00637506902342142,"France"
"Modi1_Colombia","PrItaly",0.00924720507839633,"France"
"Modi2_Colombia","PrItaly",0.00912591163840572,"France"
"Modi3_Colombia","PrItaly",0.00821443192315202,"France"
"Modi1_Brazil","PrItaly",0.00913993215779274,"France"
"Modi2_Brazil","PrItaly",0.00896772308055156,"France"
"Modi3_Brazil","PrItaly",0.00812747983160931,"France"
"Modi1_USA","PrItaly",0.0088045379106031,"France"
"Modi2_USA","PrItaly",0.00869299163368811,"France"
"Modi3_USA","PrItaly",0.00783383620503087,"France"
"Levin_Germany","PrItaly",0.0135523628378095,"France"
"Levin_Spain","PrItaly",0.0124928099856399,"France"
"Levin_Italy","PrItaly",0.0128504580439435,"France"
"Levin_France","PrItaly",0.0123087503135226,"France"
"Levin_Sweden","PrItaly",0.0135679635008458,"France"
"Levin_China","PrItaly",0.0177407849276242,"France"
"Levin_Japan","PrItaly",0.0111802288016144,"France"
"Levin_Colombia","PrItaly",0.0141068255155832,"France"
"Levin_Brazil","PrItaly",0.0143539411716892,"France"
"Levin_USA","PrItaly",0.0135784760629779,"France"
"Levin","Levin1",0.0110478786627978,"Sweden"
"Verity","Levin1",0.00873230769553726,"Sweden"
"Salje","Levin1",0.00708694525221534,"Sweden"
"Modi1","Levin1",0.00549050462123732,"Sweden"
"Modi2","Levin1",0.00539931658795719,"Sweden"
"Modi3","Levin1",0.00486784345816757,"Sweden"
"Levin_p25","Levin1",0.0138098483284973,"Sweden"
"Levin_m25","Levin1",0.00828590899709838,"Sweden"
"Verity_p25","Levin1",0.0109153846194216,"Sweden"
"Verity_m25","Levin1",0.00654923077165295,"Sweden"
"Salje_p25","Levin1",0.00885868156526917,"Sweden"
"Salje_m25","Levin1",0.00531520893916151,"Sweden"
"Verity_Germany","Levin1",0.00644277986075331,"Sweden"
"Verity_Spain","Levin1",0.00591443789011348,"Sweden"
"Verity_Italy","Levin1",0.00612382932952691,"Sweden"
"Verity_France","Levin1",0.00579573587652477,"Sweden"
"Verity_Sweden","Levin1",0.00650326409762616,"Sweden"
"Verity_China","Levin1",0.00873230769553726,"Sweden"
"Verity_Japan","Levin1",0.00519547877781298,"Sweden"
"Verity_Colombia","Levin1",0.00670637023802727,"Sweden"
"Verity_Brazil","Levin1",0.00674524724434183,"Sweden"
"Verity_USA","Levin1",0.00640746733033354,"Sweden"
"Salje_Germany","Levin1",0.00777357149591652,"Sweden"
"Salje_Spain","Levin1",0.00736003601099812,"Sweden"
"Salje_Italy","Levin1",0.0077190989255759,"Sweden"
"Salje_France","Levin1",0.00708694525221534,"Sweden"
"Salje_Sweden","Levin1",0.00841156626164993,"Sweden"
"Salje_China","Levin1",0.0111058891624346,"Sweden"
"Salje_Japan","Levin1",0.00612133747314038,"Sweden"
"Salje_Colombia","Levin1",0.0080252637848979,"Sweden"
"Salje_Brazil","Levin1",0.00770870347516203,"Sweden"
"Salje_USA","Levin1",0.00763239705778749,"Sweden"
"Modi1_Germany","Levin1",0.00572859162655211,"Sweden"
"Modi2_Germany","Levin1",0.00560529950578119,"Sweden"
"Modi3_Germany","Levin1",0.00507934817133465,"Sweden"
"Modi1_Spain","Levin1",0.00526704350928263,"Sweden"
"Modi2_Spain","Levin1",0.00517060399519938,"Sweden"
"Modi3_Spain","Levin1",0.00467297943024829,"Sweden"
"Modi1_Italy","Levin1",0.00549050462123732,"Sweden"
"Modi2_Italy","Levin1",0.00539931658795719,"Sweden"
"Modi3_Italy","Levin1",0.00486784345816757,"Sweden"
"Modi1_France","Levin1",0.00512344482351749,"Sweden"
"Modi2_France","Levin1",0.00501984858337949,"Sweden"
"Modi3_France","Levin1",0.00455074276064052,"Sweden"
"Modi1_Sweden","Levin1",0.0058880705005272,"Sweden"
"Modi2_Sweden","Levin1",0.00580865476400641,"Sweden"
"Modi3_Sweden","Levin1",0.00521621526994989,"Sweden"
"Modi1_China","Levin1",0.00805359917587014,"Sweden"
"Modi2_China","Levin1",0.00794410452446218,"Sweden"
"Modi3_China","Levin1",0.00711442453445267,"Sweden"
"Modi1_Japan","Levin1",0.00452026798325545,"Sweden"
"Modi2_Japan","Levin1",0.00440838534217993,"Sweden"
"Modi3_Japan","Levin1",0.00402041158289171,"Sweden"
"Modi1_Colombia","Levin1",0.00595518620556203,"Sweden"
"Modi2_Colombia","Levin1",0.00581429565831148,"Sweden"
"Modi3_Colombia","Levin1",0.0052784524090892,"Sweden"
"Modi1_Brazil","Levin1",0.00594565653380232,"Sweden"
"Modi2_Brazil","Levin1",0.00577347023522465,"Sweden"
"Modi3_Brazil","Levin1",0.00527564476203686,"Sweden"
"Modi1_USA","Levin1",0.00565115727237948,"Sweden"
"Modi2_USA","Levin1",0.00551858851566978,"Sweden"
"Modi3_USA","Levin1",0.00501723828355718,"Sweden"
"Levin_Germany","Levin1",0.00898860413220535,"Sweden"
"Levin_Spain","Levin1",0.00821740707768275,"Sweden"
"Levin_Italy","Levin1",0.00845357699488043,"Sweden"
"Levin_France","Levin1",0.00810552165710077,"Sweden"
"Levin_Sweden","Levin1",0.00891999015474903,"Sweden"
"Levin_China","Levin1",0.0118668413125459,"Sweden"
"Levin_Japan","Levin1",0.00735529930136047,"Sweden"
"Levin_Colombia","Levin1",0.00938793339936597,"Sweden"
"Levin_Brazil","Levin1",0.0096242560547314,"Sweden"
"Levin_USA","Levin1",0.00901969829779056,"Sweden"
"Levin","Levin2",0.0154043346095458,"Sweden"
"Verity","Levin2",0.0119250763114888,"Sweden"
"Salje","Levin2",0.00988915522511064,"Sweden"
"Modi1","Levin2",0.00768273682472099,"Sweden"
"Modi2","Levin2",0.00758106807048969,"Sweden"
"Modi3","Levin2",0.00680676136129858,"Sweden"
"Levin_p25","Levin2",0.0192554182619323,"Sweden"
"Levin_m25","Levin2",0.0115532509571594,"Sweden"
"Verity_p25","Levin2",0.014906345389361,"Sweden"
"Verity_m25","Levin2",0.00894380723361661,"Sweden"
"Salje_p25","Levin2",0.0123614440313883,"Sweden"
"Salje_m25","Levin2",0.00741686641883299,"Sweden"
"Verity_Germany","Levin2",0.0088403697544567,"Sweden"
"Verity_Spain","Levin2",0.00814773257056326,"Sweden"
"Verity_Italy","Levin2",0.00844048534706595,"Sweden"
"Verity_France","Levin2",0.0079698185505976,"Sweden"
"Verity_Sweden","Levin2",0.00896028767138127,"Sweden"
"Verity_China","Levin2",0.0119250763114888,"Sweden"
"Verity_Japan","Levin2",0.00715674914606349,"Sweden"
"Verity_Colombia","Levin2",0.00916586505175773,"Sweden"
"Verity_Brazil","Levin2",0.00916822449416202,"Sweden"
"Verity_USA","Levin2",0.00876306440996381,"Sweden"
"Salje_Germany","Levin2",0.0108236376488652,"Sweden"
"Salje_Spain","Levin2",0.0102839434719546,"Sweden"
"Salje_Italy","Levin2",0.0107895130136369,"Sweden"
"Salje_France","Levin2",0.00988915522511064,"Sweden"
"Salje_Sweden","Levin2",0.0117574876734778,"Sweden"
"Salje_China","Levin2",0.0154119769400193,"Sweden"
"Salje_Japan","Levin2",0.00854910298871907,"Sweden"
"Salje_Colombia","Levin2",0.0111417364047738,"Sweden"
"Salje_Brazil","Levin2",0.0106476035601947,"Sweden"
"Salje_USA","Levin2",0.010601178917395,"Sweden"
"Modi1_Germany","Levin2",0.00798860787403644,"Sweden"
"Modi2_Germany","Levin2",0.00784488701378303,"Sweden"
"Modi3_Germany","Levin2",0.00707562596659153,"Sweden"
"Modi1_Spain","Levin2",0.00736888313475597,"Sweden"
"Modi2_Spain","Levin2",0.00725985448650911,"Sweden"
"Modi3_Spain","Levin2",0.00653354725129555,"Sweden"
"Modi1_Italy","Levin2",0.00768273682472099,"Sweden"
"Modi2_Italy","Levin2",0.00758106807048969,"Sweden"
"Modi3_Italy","Levin2",0.00680676136129858,"Sweden"
"Modi1_France","Levin2",0.00716027854267422,"Sweden"
"Modi2_France","Levin2",0.00704225269767054,"Sweden"
"Modi3_France","Levin2",0.00635551329520866,"Sweden"
"Modi1_Sweden","Levin2",0.00823584645842761,"Sweden"
"Modi2_Sweden","Levin2",0.00815192823654915,"Sweden"
"Modi3_Sweden","Levin2",0.00729024433533483,"Sweden"
"Modi1_China","Levin2",0.0111748347036099,"Sweden"
"Modi2_China","Levin2",0.0110580498676236,"Sweden"
"Modi3_China","Levin2",0.00985510341657508,"Sweden"
"Modi1_Japan","Levin2",0.00632588002968994,"Sweden"
"Modi2_Japan","Levin2",0.00619289360258972,"Sweden"
"Modi3_Japan","Levin2",0.0056239752059344,"Sweden"
"Modi1_Colombia","Levin2",0.00828123231160807,"Sweden"
"Modi2_Colombia","Levin2",0.00811590072282781,"Sweden"
"Modi3_Colombia","Levin2",0.00733026942748281,"Sweden"
"Modi1_Brazil","Levin2",0.00823464748248283,"Sweden"
"Modi2_Brazil","Levin2",0.00802799755641549,"Sweden"
"Modi3_Brazil","Levin2",0.00729390676027515,"Sweden"
"Modi1_USA","Levin2",0.0078635501719596,"Sweden"
"Modi2_USA","Levin2",0.00770921100980398,"Sweden"
"Modi3_USA","Levin2",0.0069728874226624,"Sweden"
"Levin_Germany","Levin2",0.0122683192275269,"Sweden"
"Levin_Spain","Levin2",0.0112725461623676,"Sweden"
"Levin_Italy","Levin2",0.0115997327738098,"Sweden"
"Levin_France","Levin2",0.01109940207978,"Sweden"
"Levin_Sweden","Levin2",0.0122300854722871,"Sweden"
"Levin_China","Levin2",0.0160712234412734,"Sweden"
"Levin_Japan","Levin2",0.0100990067813501,"Sweden"
"Levin_Colombia","Levin2",0.0127544030144711,"Sweden"
"Levin_Brazil","Levin2",0.0129964527489899,"Sweden"
"Levin_USA","Levin2",0.0122659598309137,"Sweden"
"Levin","Levin3",0.00530880060065873,"Sweden"
"Verity","Levin3",0.00450826363143687,"Sweden"
"Salje","Levin3",0.00339580836606133,"Sweden"
"Modi1","Levin3",0.00260307644100338,"Sweden"
"Modi2","Levin3",0.00252609683981873,"Sweden"
"Modi3","Levin3",0.00231272468389514,"Sweden"
"Levin_p25","Levin3",0.00663600075082341,"Sweden"
"Levin_m25","Levin3",0.00398160045049404,"Sweden"
"Verity_p25","Levin3",0.00563532953929609,"Sweden"
"Verity_m25","Levin3",0.00338119772357765,"Sweden"
"Salje_p25","Levin3",0.00424476045757666,"Sweden"
"Salje_m25","Levin3",0.002546856274546,"Sweden"
"Verity_Germany","Levin3",0.00327659235508545,"Sweden"
"Verity_Spain","Levin3",0.0029682219687861,"Sweden"
"Verity_Italy","Levin3",0.00306757444628916,"Sweden"
"Verity_France","Levin3",0.00292705157704525,"Sweden"
"Verity_Sweden","Levin3",0.00326122058042471,"Sweden"
"Verity_China","Levin3",0.00450826363143687,"Sweden"
"Verity_Japan","Levin3",0.00260866422156602,"Sweden"
"Verity_Colombia","Levin3",0.0034559647152391,"Sweden"
"Verity_Brazil","Levin3",0.00353966570352332,"Sweden"
"Verity_USA","Levin3",0.00329537333582884,"Sweden"
"Salje_Germany","Levin3",0.00375366787287303,"Sweden"
"Salje_Spain","Levin3",0.00350928421302139,"Sweden"
"Salje_Italy","Levin3",0.00367552001840092,"Sweden"
"Salje_France","Levin3",0.00339580836606133,"Sweden"
"Salje_Sweden","Levin3",0.00400509018670884,"Sweden"
"Salje_China","Levin3",0.00542540673383222,"Sweden"
"Salje_Japan","Levin3",0.0029237113462684,"Sweden"
"Salje_Colombia","Levin3",0.00391572993937631,"Sweden"
"Salje_Brazil","Levin3",0.00382982442742976,"Sweden"
"Salje_USA","Levin3",0.00371830743310421,"Sweden"
"Modi1_Germany","Levin3",0.00274969860959688,"Sweden"
"Modi2_Germany","Levin3",0.00265350870408888,"Sweden"
"Modi3_Germany","Levin3",0.00244641388187737,"Sweden"
"Modi1_Spain","Levin3",0.00249874129895623,"Sweden"
"Modi2_Spain","Levin3",0.00241930274005775,"Sweden"
"Modi3_Spain","Levin3",0.00222118465075035,"Sweden"
"Modi1_Italy","Levin3",0.00260307644100338,"Sweden"
"Modi2_Italy","Levin3",0.00252609683981873,"Sweden"
"Modi3_Italy","Levin3",0.00231272468389514,"Sweden"
"Modi1_France","Levin3",0.00244033421787416,"Sweden"
"Modi2_France","Levin3",0.00235613524161622,"Sweden"
"Modi3_France","Levin3",0.00217203725929214,"Sweden"
"Modi1_Sweden","Levin3",0.00279545204602329,"Sweden"
"Modi2_Sweden","Levin3",0.0027223339604358,"Sweden"
"Modi3_Sweden","Levin3",0.00248271136613163,"Sweden"
"Modi1_China","Levin3",0.00393347781821734,"Sweden"
"Modi2_China","Levin3",0.00383369375913826,"Sweden"
"Modi3_China","Levin3",0.00349426312510113,"Sweden"
"Modi1_Japan","Levin3",0.00214224308776777,"Sweden"
"Modi2_Japan","Levin3",0.00205864083316076,"Sweden"
"Modi3_Japan","Levin3",0.00190745970749487,"Sweden"
"Modi1_Colombia","Levin3",0.00288748423824819,"Sweden"
"Modi2_Colombia","Levin3",0.00277884191037313,"Sweden"
"Modi3_Colombia","Levin3",0.00257050632132252,"Sweden"
"Modi1_Brazil","Levin3",0.00292451912670486,"Sweden"
"Modi2_Brazil","Levin3",0.00279763137959725,"Sweden"
"Modi3_Brazil","Levin3",0.00260971974830523,"Sweden"
"Modi1_USA","Levin3",0.0027340752280276,"Sweden"
"Modi2_USA","Levin3",0.00263030346458402,"Sweden"
"Modi3_USA","Levin3",0.00243691935687472,"Sweden"
"Levin_Germany","Levin3",0.00464823870481325,"Sweden"
"Levin_Spain","Levin3",0.00417958675106125,"Sweden"
"Levin_Italy","Levin3",0.00429507922354267,"Sweden"
"Levin_France","Levin3",0.00414769281134903,"Sweden"
"Levin_Sweden","Levin3",0.00454360042967185,"Sweden"
"Levin_China","Levin3",0.00629020827326503,"Sweden"
"Levin_Japan","Levin3",0.00373046978923378,"Sweden"
"Levin_Colombia","Levin3",0.00492869628386887,"Sweden"
"Levin_Brazil","Levin3",0.00515237159600376,"Sweden"
"Levin_USA","Levin3",0.00472126634930375,"Sweden"
"Levin","PrItaly",0.0160650998594026,"Sweden"
"Verity","PrItaly",0.012562757914962,"Sweden"
"Salje","PrItaly",0.0103102173906461,"Sweden"
"Modi1","PrItaly",0.00800930720652918,"Sweden"
"Modi2","PrItaly",0.00789918296375846,"Sweden"
"Modi3","PrItaly",0.00710566087007633,"Sweden"
"Levin_p25","PrItaly",0.0200813748242532,"Sweden"
"Levin_m25","PrItaly",0.0120488248945519,"Sweden"
"Verity_p25","PrItaly",0.0157034473937025,"Sweden"
"Verity_m25","PrItaly",0.00942206843622152,"Sweden"
"Salje_p25","PrItaly",0.0128877717383076,"Sweden"
"Salje_m25","PrItaly",0.00773266304298458,"Sweden"
"Verity_Germany","PrItaly",0.00927086010207812,"Sweden"
"Verity_Spain","PrItaly",0.00852296225419754,"Sweden"
"Verity_Italy","PrItaly",0.00883002246624664,"Sweden"
"Verity_France","PrItaly",0.00834068320872629,"Sweden"
"Verity_Sweden","PrItaly",0.00937798131680569,"Sweden"
"Verity_China","PrItaly",0.012562757914962,"Sweden"
"Verity_Japan","PrItaly",0.00748332354824109,"Sweden"
"Verity_Colombia","PrItaly",0.00962782795652621,"Sweden"
"Verity_Brazil","PrItaly",0.00965417344628096,"Sweden"
"Verity_USA","PrItaly",0.00919809406760426,"Sweden"
"Salje_Germany","PrItaly",0.0113015410515548,"Sweden"
"Salje_Spain","PrItaly",0.0107167007062322,"Sweden"
"Salje_Italy","PrItaly",0.0112422657669328,"Sweden"
"Salje_France","PrItaly",0.0103102173906461,"Sweden"
"Salje_Sweden","PrItaly",0.0122516824494698,"Sweden"
"Salje_China","PrItaly",0.0161309296523124,"Sweden"
"Salje_Japan","PrItaly",0.00891095299911139,"Sweden"
"Salje_Colombia","PrItaly",0.0116491517269871,"Sweden"
"Salje_Brazil","PrItaly",0.0111584793880391,"Sweden"
"Salje_USA","PrItaly",0.011079259062733,"Sweden"
"Modi1_Germany","PrItaly",0.00834514030592403,"Sweden"
"Modi2_Germany","PrItaly",0.00819283424216326,"Sweden"
"Modi3_Germany","PrItaly",0.00740358146217735,"Sweden"
"Modi1_Spain","PrItaly",0.00768176201998901,"Sweden"
"Modi2_Spain","PrItaly",0.00756395687969784,"Sweden"
"Modi3_Spain","PrItaly",0.00682010856356696,"Sweden"
"Modi1_Italy","PrItaly",0.00800930720652918,"Sweden"
"Modi2_Italy","PrItaly",0.00789918296375846,"Sweden"
"Modi3_Italy","PrItaly",0.00710566087007633,"Sweden"
"Modi1_France","PrItaly",0.00746752829630399,"Sweden"
"Modi2_France","PrItaly",0.00734069799720021,"Sweden"
"Modi3_France","PrItaly",0.00663768549019821,"Sweden"
"Modi1_Sweden","PrItaly",0.00858845552836076,"Sweden"
"Modi2_Sweden","PrItaly",0.00849703508795738,"Sweden"
"Modi3_Sweden","PrItaly",0.00761297466610191,"Sweden"
"Modi1_China","PrItaly",0.0117165978030215,"Sweden"
"Modi2_China","PrItaly",0.0115941319387071,"Sweden"
"Modi3_China","PrItaly",0.0103511331810712,"Sweden"
"Modi1_Japan","PrItaly",0.00659323092966103,"Sweden"
"Modi2_Japan","PrItaly",0.00645011799702692,"Sweden"
"Modi3_Japan","PrItaly",0.00586908186249132,"Sweden"
"Modi1_Colombia","PrItaly",0.00866364019749507,"Sweden"
"Modi2_Colombia","PrItaly",0.00849019678964516,"Sweden"
"Modi3_Colombia","PrItaly",0.00768288904953143,"Sweden"
"Modi1_Brazil","PrItaly",0.00863203434684239,"Sweden"
"Modi2_Brazil","PrItaly",0.0084172184917181,"Sweden"
"Modi3_Brazil","PrItaly",0.00766188757404223,"Sweden"
"Modi1_USA","PrItaly",0.00822160727181445,"Sweden"
"Modi2_USA","PrItaly",0.00805911252038632,"Sweden"
"Modi3_USA","PrItaly",0.00730342659998041,"Sweden"
"Levin_Germany","PrItaly",0.0129338734651224,"Sweden"
"Levin_Spain","PrItaly",0.0118455867681688,"Sweden"
"Levin_Italy","PrItaly",0.0121920452534305,"Sweden"
"Levin_France","PrItaly",0.0116705009283132,"Sweden"
"Levin_Sweden","PrItaly",0.012864586706675,"Sweden"
"Levin_China","PrItaly",0.0170386791304998,"Sweden"
"Levin_Japan","PrItaly",0.0106018415713273,"Sweden"
"Levin_Colombia","PrItaly",0.0134741170768592,"Sweden"
"Levin_Brazil","PrItaly",0.0137666150297947,"Sweden"
"Levin_USA","PrItaly",0.0129479488349114,"Sweden"
"Levin","Levin1",0.00494745834199377,"China"
"Verity","Levin1",0.0051183348887215,"China"
"Salje","Levin1",0.00314318659173068,"China"
"Modi1","Levin1",0.00255345719739152,"China"
"Modi2","Levin1",0.00244306523175222,"China"
"Modi3","Levin1",0.00230426448276739,"China"
"Levin_p25","Levin1",0.00618432292749221,"China"
"Levin_m25","Levin1",0.00371059375649532,"China"
"Verity_p25","Levin1",0.00639791861090188,"China"
"Verity_m25","Levin1",0.00383875116654113,"China"
"Salje_p25","Levin1",0.00392898323966335,"China"
"Salje_m25","Levin1",0.00235738994379801,"China"
"Verity_Germany","Levin1",0.00353742144752042,"China"
"Verity_Spain","Levin1",0.00309126822456784,"China"
"Verity_Italy","Levin1",0.00320311885647277,"China"
"Verity_France","Levin1",0.00305754757739733,"China"
"Verity_Sweden","Levin1",0.00341681814814101,"China"
"Verity_China","Levin1",0.0051183348887215,"China"
"Verity_Japan","Levin1",0.00270604113644215,"China"
"Verity_Colombia","Levin1",0.00379386297535475,"China"
"Verity_Brazil","Levin1",0.00398820855107211,"China"
"Verity_USA","Levin1",0.00357833490170577,"China"
"Salje_Germany","Levin1",0.0036404760465471,"China"
"Salje_Spain","Levin1",0.00322826310896736,"China"
"Salje_Italy","Levin1",0.00338300098989232,"China"
"Salje_France","Levin1",0.00314318659173068,"China"
"Salje_Sweden","Levin1",0.00367536015084278,"China"
"Salje_China","Levin1",0.00558059050191262,"China"
"Salje_Japan","Levin1",0.00271098504277867,"China"
"Salje_Colombia","Levin1",0.00386856382321412,"China"
"Salje_Brazil","Levin1",0.00395217698045533,"China"
"Salje_USA","Levin1",0.00363362908963876,"China"
"Modi1_Germany","Levin1",0.00281088157790617,"China"
"Modi2_Germany","Levin1",0.00268338064434418,"China"
"Modi3_Germany","Levin1",0.00253851792272043,"China"
"Modi1_Spain","Levin1",0.00244190770667111,"China"
"Modi2_Spain","Levin1",0.00233082151488171,"China"
"Modi3_Spain","Levin1",0.00220596482470421,"China"
"Modi1_Italy","Levin1",0.00255345719739152,"China"
"Modi2_Italy","Levin1",0.00244306523175222,"China"
"Modi3_Italy","Levin1",0.00230426448276739,"China"
"Modi1_France","Levin1",0.0023917050581809,"China"
"Modi2_France","Levin1",0.00227781878738591,"China"
"Modi3_France","Levin1",0.00216493837201842,"China"
"Modi1_Sweden","Levin1",0.002754430955652,"China"
"Modi2_Sweden","Levin1",0.002643819525593,"China"
"Modi3_Sweden","Levin1",0.00248317482050259,"China"
"Modi1_China","Levin1",0.00430897273347926,"China"
"Modi2_China","Levin1",0.00415669566842566,"China"
"Modi3_China","Levin1",0.00385873502311504,"China"
"Modi1_Japan","Levin1",0.00207898814143862,"China"
"Modi2_Japan","Levin1",0.00197010152296271,"China"
"Modi3_Japan","Levin1",0.00188393440778687,"China"
"Modi1_Colombia","Levin1",0.00301491323979131,"China"
"Modi2_Colombia","Levin1",0.00287397613301792,"China"
"Modi3_Colombia","Levin1",0.00272301963689578,"China"
"Modi1_Brazil","Levin1",0.00314397220579179,"China"
"Modi2_Brazil","Levin1",0.00298909026543104,"China"
"Modi3_Brazil","Levin1",0.00284556669546617,"China"
"Modi1_USA","Levin1",0.00281562330784081,"China"
"Modi2_USA","Levin1",0.00268223515233093,"China"
"Modi3_USA","Levin1",0.00254892485087014,"China"
"Levin_Germany","Levin1",0.00532427714431909,"China"
"Levin_Spain","Levin1",0.00464267773988513,"China"
"Levin_Italy","Levin1",0.00478336762537354,"China"
"Levin_France","Levin1",0.00461943986963551,"China"
"Levin_Sweden","Levin1",0.00508745391581858,"China"
"Levin_China","Levin1",0.00751755007618604,"China"
"Levin_Japan","Levin1",0.00411608450458541,"China"
"Levin_Colombia","Levin1",0.00572802554296548,"China"
"Levin_Brazil","Levin1",0.00609722871302939,"China"
"Levin_USA","Levin1",0.00543991695712678,"China"
"Levin","Levin2",0.00691261736182369,"China"
"Verity","Levin2",0.00694845291300817,"China"
"Salje","Levin2",0.00439850267929671,"China"
"Modi1","Levin2",0.0036060148987574,"China"
"Modi2","Levin2",0.00347771353525788,"China"
"Modi3","Levin2",0.00325149619435595,"China"
"Levin_p25","Levin2",0.00864077170227961,"China"
